nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Darcy Lennox,dlennox5w@edu.com,4.1,2021-3
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Tab Pelosi,tpelosi5x@edu.com,4.1,2021-3
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Mechelle Dytham,mdytham5y@edu.com,4.1,2021-3
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Heywood Roskell,hroskell5z@edu.com,4.1,2021-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Irvine Lemm,ilemm60@edu.com,2.4,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Davis Hallums,dhallums61@edu.com,2.4,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Guido Eastlake,geastlake62@edu.com,2.4,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Spenser Antonioni,santonioni63@edu.com,2.4,2023-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Price MacQueen,pmacqueen64@edu.com,4.1,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Tove Rollin,trollin65@edu.com,4.1,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Chrissy Bourthoumieux,cbourthoumieux66@edu.com,4.1,2022-1
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Susi Cunningham,scunningham67@edu.com,4.1,2022-1
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Cherish Thom,cthom68@edu.com,3.9,2021-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Carissa Pero,cpero69@edu.com,3.9,2021-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Tait Sanz,tsanz6a@edu.com,3.9,2021-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Kalila Zamorrano,kzamorrano6b@edu.com,3.9,2021-3
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Valentine Dufer,vdufer6c@edu.com,4.6,2021-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Inglebert Cripin,icripin6d@edu.com,4.6,2021-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Rochette Burgoyne,rburgoyne6e@edu.com,4.6,2021-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Joline Bram,jbram6f@edu.com,4.6,2021-1
Formacion Ciudadana III: Paz y Convivencia,2,Welbie Mc Harg,wmc10@edu.com,Ardis Algore,aalgore6g@edu.com,2.3,2022-3
Formacion Ciudadana III: Paz y Convivencia,2,Welbie Mc Harg,wmc10@edu.com,Tessi Clancey,tclancey6h@edu.com,2.3,2022-3
Formacion Ciudadana III: Paz y Convivencia,2,Welbie Mc Harg,wmc10@edu.com,Keslie Kobiera,kkobiera6i@edu.com,2.3,2022-3
Formacion Ciudadana III: Paz y Convivencia,2,Welbie Mc Harg,wmc10@edu.com,Wilbert Morris,wmorris6j@edu.com,2.3,2022-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Rickert Andriessen,randriessen6k@edu.com,1.8,2021-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Zebadiah Drewry,zdrewry6l@edu.com,1.8,2021-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Ronalda Povall,rpovall6m@edu.com,1.8,2021-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Carr Christin,cchristin6n@edu.com,1.8,2021-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Annabela Syddall,asyddall6o@edu.com,2.3,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Yasmin Docker,ydocker6p@edu.com,2.3,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Aeriel Iremonger,airemonger6q@edu.com,2.3,2022-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Noe Philipson,nphilipson6r@edu.com,2.3,2022-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Verile Masey,vmasey6s@edu.com,4.8,2022-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Daphna Battle,dbattle6t@edu.com,4.8,2022-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Rozele Pegram,rpegram6u@edu.com,4.8,2022-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Natty Wyke,nwyke6v@edu.com,4.8,2022-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Raquela Dimmack,rdimmack6w@edu.com,0.2,2022-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Baron Skerman,bskerman6x@edu.com,0.2,2022-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Corbie Aburrow,caburrow6y@edu.com,0.2,2022-1
Matematicas Fundamentales,3,Smith Cupitt,scupittk@edu.com,Ninnette McCourt,nmccourt6z@edu.com,0.2,2022-1
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Rhody Mathivat,rmathivat70@edu.com,2.1,2021-1
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Barby Folk,bfolk71@edu.com,2.1,2021-1
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Jill Haggleton,jhaggleton72@edu.com,2.1,2021-1
Estadistica y Probabilidad I,2,Rebekah Huett,rhuett2m@edu.com,Veradis Pine,vpine73@edu.com,2.1,2021-1
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Lindy Kunisch,lkunisch74@edu.com,4.8,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Demetra Matthis,dmatthis75@edu.com,4.8,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Gawen Unger,gunger76@edu.com,4.8,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Judye Hamlen,jhamlen77@edu.com,4.8,2021-3
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Amye Berard,aberard78@edu.com,4.6,2023-3
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Ros Claxson,rclaxson79@edu.com,4.6,2023-3
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Vickie Fealty,vfealty7a@edu.com,4.6,2023-3
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Christophorus Klouz,cklouz7b@edu.com,4.6,2023-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Klemens Joontjes,kjoontjes7c@edu.com,1.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Langston Tams,ltams7d@edu.com,1.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Rodie Bucktrout,rbucktrout7e@edu.com,1.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Gina Hincks,ghincks7f@edu.com,1.0,2022-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Genny Ellicombe,gellicombe7g@edu.com,4.1,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Mariele Weetch,mweetch7h@edu.com,4.1,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Colet Siemandl,csiemandl7i@edu.com,4.1,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Danette Dust,ddust7j@edu.com,4.1,2021-3
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Gerhardt Romanski,gromanski7k@edu.com,2.5,2022-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Mercy Paoli,mpaoli7l@edu.com,2.5,2022-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Victoria Laker,vlaker7m@edu.com,2.5,2022-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Woody Alderton,walderton7n@edu.com,2.5,2022-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Mia Croux,mcroux7o@edu.com,4.1,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Kelli Dipple,kdipple7p@edu.com,4.1,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Cleo Lambertini,clambertini7q@edu.com,4.1,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Sula Gothrup,sgothrup7r@edu.com,4.1,2021-1
Formacion Ciudadana II: Sociedad y Estado,2,Zenia Youle,zyoule52@edu.com,Padraig Iacobassi,piacobassi7s@edu.com,2.1,2023-3
Formacion Ciudadana II: Sociedad y Estado,2,Zenia Youle,zyoule52@edu.com,Kareem Gehrels,kgehrels7t@edu.com,2.1,2023-3
Formacion Ciudadana II: Sociedad y Estado,2,Zenia Youle,zyoule52@edu.com,Caroline Fountian,cfountian7u@edu.com,2.1,2023-3
Formacion Ciudadana II: Sociedad y Estado,2,Zenia Youle,zyoule52@edu.com,Linda Chalder,lchalder7v@edu.com,2.1,2023-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Midge St. Hill,mst7w@edu.com,3.8,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Gregg Lelievre,glelievre7x@edu.com,3.8,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Hillel Udie,hudie7y@edu.com,3.8,2021-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Bone Sacaze,bsacaze7z@edu.com,3.8,2021-3
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Kip Truckell,ktruckell80@edu.com,0.3,2023-1
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Harland Seldon,hseldon81@edu.com,0.3,2023-1
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Noe Sibley,nsibley82@edu.com,0.3,2023-1
Redes e Infraestructura,2,Hynda Van Velde,hvani@edu.com,Joye Wragg,jwragg83@edu.com,0.3,2023-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Amos Coveney,acoveney84@edu.com,0.2,2021-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Sashenka Blacklock,sblacklock85@edu.com,0.2,2021-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Jodie Lemarie,jlemarie86@edu.com,0.2,2021-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Tamera Ivshin,tivshin87@edu.com,0.2,2021-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Emerson Fison,efison88@edu.com,2.6,2021-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Von Wixey,vwixey89@edu.com,2.6,2021-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Thebault Ferronet,tferronet8a@edu.com,2.6,2021-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Rea Stollman,rstollman8b@edu.com,2.6,2021-1
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Hilda Cotesford,hcotesford8c@edu.com,0.5,2021-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Donal Sommerling,dsommerling8d@edu.com,0.5,2021-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Liesa Ferencowicz,lferencowicz8e@edu.com,0.5,2021-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Major Rosenauer,mrosenauer8f@edu.com,0.5,2021-3
Electiva Profesional 5,3,Zenia Youle,zyoule52@edu.com,Christin Cotterrill,ccotterrill8g@edu.com,0.6,2022-1
Electiva Profesional 5,3,Zenia Youle,zyoule52@edu.com,Sheffy Bende,sbende8h@edu.com,0.6,2022-1
Electiva Profesional 5,3,Zenia Youle,zyoule52@edu.com,Aldin Derl,aderl8i@edu.com,0.6,2022-1
Electiva Profesional 5,3,Zenia Youle,zyoule52@edu.com,Emiline Glanister,eglanister8j@edu.com,0.6,2022-1
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Blondelle Vedenisov,bvedenisov8k@edu.com,2.2,2023-3
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Marlo Cocklie,mcocklie8l@edu.com,2.2,2023-3
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Valeria Southernwood,vsouthernwood8m@edu.com,2.2,2023-3
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Marthe Castellone,mcastellone8n@edu.com,2.2,2023-3
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Liesa Duiged,lduiged8o@edu.com,1.0,2022-1
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Fallon Coche,fcoche8p@edu.com,1.0,2022-1
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Trefor Barnewille,tbarnewille8q@edu.com,1.0,2022-1
Electiva profesional 4,3,Hobey Karlowicz,hkarlowicz3o@edu.com,Binny Tatlow,btatlow8r@edu.com,1.0,2022-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Alessandro Louca,alouca8s@edu.com,4.6,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Colin Vautrey,cvautrey8t@edu.com,4.6,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Harv Aven,haven8u@edu.com,4.6,2021-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Babara Allsupp,ballsupp1i@edu.com,Balduin Clarey,bclarey8v@edu.com,4.6,2021-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Colene Beston,cbeston8w@edu.com,2.0,2021-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Barry Albasiny,balbasiny8x@edu.com,2.0,2021-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Florella Dignam,fdignam8y@edu.com,2.0,2021-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Rahal Jennery,rjennery8z@edu.com,2.0,2021-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Garfield Bastie,gbastie90@edu.com,0.4,2022-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Bonita Cholwell,bcholwell91@edu.com,0.4,2022-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Avril Crellin,acrellin92@edu.com,0.4,2022-1
Calculo 2,2,Tanitansy Dwine,tdwine20@edu.com,Shelton Chevalier,schevalier93@edu.com,0.4,2022-1
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Archaimbaud Bohea,abohea94@edu.com,1.4,2022-1
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Fulvia Legion,flegion95@edu.com,1.4,2022-1
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Yale Bilston,ybilston96@edu.com,1.4,2022-1
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Em Ould,eould97@edu.com,1.4,2022-1
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Tadeas Cookman,tcookman98@edu.com,2.8,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Malachi Grigoliis,mgrigoliis99@edu.com,2.8,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Celestina Rysdale,crysdale9a@edu.com,2.8,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Emeline Oakwell,eoakwell9b@edu.com,2.8,2022-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Wake Deppen,wdeppen9c@edu.com,2.0,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Jeannie Cleaver,jcleaver9d@edu.com,2.0,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Siegfried Moody,smoody9e@edu.com,2.0,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Charlena Stothard,cstothard9f@edu.com,2.0,2023-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Mel Agglione,magglione9g@edu.com,3.2,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Florie Stollmeier,fstollmeier9h@edu.com,3.2,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Tisha Ballchin,tballchin9i@edu.com,3.2,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Kassie Gregorin,kgregorin9j@edu.com,3.2,2022-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Cristiano Isaac,cisaac9k@edu.com,4.9,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Haydon Tabour,htabour9l@edu.com,4.9,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Sam Hulks,shulks9m@edu.com,4.9,2023-1
Ingles 3,3,Kathy Hake,khake1u@edu.com,Risa Aspray,raspray9n@edu.com,4.9,2023-1
Logica y Matematica Discreta,2,Carmel Chappelow,cchappelow3a@edu.com,Page Karpenya,pkarpenya9o@edu.com,3.5,2023-1
Logica y Matematica Discreta,2,Carmel Chappelow,cchappelow3a@edu.com,Tades Playle,tplayle9p@edu.com,3.5,2023-1
Logica y Matematica Discreta,2,Carmel Chappelow,cchappelow3a@edu.com,Raynard Robison,rrobison9q@edu.com,3.5,2023-1
Logica y Matematica Discreta,2,Carmel Chappelow,cchappelow3a@edu.com,Thaddus Landal,tlandal9r@edu.com,3.5,2023-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Gweneth Patrick,gpatrick9s@edu.com,4.1,2021-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Maura Udden,mudden9t@edu.com,4.1,2021-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Shena Sennett,ssennett9u@edu.com,4.1,2021-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Gerik Caslett,gcaslett9v@edu.com,4.1,2021-3
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Tabbatha Smye,tsmye9w@edu.com,4.4,2022-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Barbee Ettery,bettery9x@edu.com,4.4,2022-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Douglas Pischoff,dpischoff9y@edu.com,4.4,2022-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Rollie Tewkesbury,rtewkesbury9z@edu.com,4.4,2022-1
Formacion Ciudadana III: Paz y Convivencia,3,Karel Tackell,ktackell48@edu.com,Bartholomeo Snedker,bsnedkera0@edu.com,2.0,2021-1
Formacion Ciudadana III: Paz y Convivencia,3,Karel Tackell,ktackell48@edu.com,Florette Titchen,ftitchena1@edu.com,2.0,2021-1
Formacion Ciudadana III: Paz y Convivencia,3,Karel Tackell,ktackell48@edu.com,Luca Town,ltowna2@edu.com,2.0,2021-1
Formacion Ciudadana III: Paz y Convivencia,3,Karel Tackell,ktackell48@edu.com,Dwight Harling,dharlinga3@edu.com,2.0,2021-1
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Sande Drohane,sdrohanea4@edu.com,0.1,2022-1
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Artair Flory,aflorya5@edu.com,0.1,2022-1
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Seward Rosiello,srosielloa6@edu.com,0.1,2022-1
Seminario de Ing. de Datos e IA,1,Clem Branni,cbrannib@edu.com,Johnnie Vannoni,jvannonia7@edu.com,0.1,2022-1
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Ernestus Titheridge,etitheridgea8@edu.com,4.0,2021-3
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Padgett State,pstatea9@edu.com,4.0,2021-3
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Tiertza Bingell,tbingellaa@edu.com,4.0,2021-3
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Brent Dymond,bdymondab@edu.com,4.0,2021-3
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Odelia Hatherell,ohatherellac@edu.com,1.8,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Zelda Scholcroft,zscholcroftad@edu.com,1.8,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Marchall Matuska,mmatuskaae@edu.com,1.8,2021-1
Logica y Matematica Discreta,3,Wandis Woodruffe,wwoodruffe59@edu.com,Wayland Axworthy,waxworthyaf@edu.com,1.8,2021-1
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Georas Setterington,gsetteringtonag@edu.com,2.4,2021-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Dode Jodrellec,djodrellecah@edu.com,2.4,2021-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Kelvin Spearman,kspearmanai@edu.com,2.4,2021-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Clea Duetsche,cduetscheaj@edu.com,2.4,2021-3
Electiva de Lectura y Escritura,3,Claudian Plews,cplews4l@edu.com,Esta Dionisio,edionisioak@edu.com,3.5,2022-3
Electiva de Lectura y Escritura,3,Claudian Plews,cplews4l@edu.com,Jareb OCalleran,jocalleranal@edu.com,3.5,2022-3
Electiva de Lectura y Escritura,3,Claudian Plews,cplews4l@edu.com,Abie Antonikov,aantonikovam@edu.com,3.5,2022-3
Electiva de Lectura y Escritura,3,Claudian Plews,cplews4l@edu.com,Christian Yewman,cyewmanan@edu.com,3.5,2022-3
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Danya Tewkesbury.,dtewkesburyao@edu.com,0.8,2022-1
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Goddard Klesse,gklesseap@edu.com,0.8,2022-1
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Marwin Wollard,mwollardaq@edu.com,0.8,2022-1
Programacion,2,Jerrome Chafer,jchafer2q@edu.com,Ashlen Heavens,aheavensar@edu.com,0.8,2022-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Kareem Disbury,kdisburyas@edu.com,1.3,2023-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Sidnee Gordge,sgordgeat@edu.com,1.3,2023-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Melisande Hemstead,mhemsteadau@edu.com,1.3,2023-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Rayshell Bolens,rbolensav@edu.com,1.3,2023-1
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Elyn Scullion,escullionaw@edu.com,2.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Jorry Hulburd,jhulburdax@edu.com,2.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Jule Moodey,jmoodeyay@edu.com,2.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Willie Walenta,wwalentaaz@edu.com,2.3,2023-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Gabbey Bains,gbainsb0@edu.com,3.3,2023-1
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Tawsha Benzie,tbenzieb1@edu.com,3.3,2023-1
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Elfie Parzizek,eparzizekb2@edu.com,3.3,2023-1
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Tara Hosier,thosierb3@edu.com,3.3,2023-1
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Farris Sans,fsansb4@edu.com,3.6,2022-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Emmalynn Thatcham,ethatchamb5@edu.com,3.6,2022-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Clemence Cajkler,ccajklerb6@edu.com,3.6,2022-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Casar Marthen,cmarthenb7@edu.com,3.6,2022-3
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Lani McGrah,lmcgrahb8@edu.com,4.7,2022-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Myrvyn Dupoy,mdupoyb9@edu.com,4.7,2022-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Tye Kneebone,tkneeboneba@edu.com,4.7,2022-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Bentley Meachan,bmeachanbb@edu.com,4.7,2022-1
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Glynn Magarrell,gmagarrellbc@edu.com,3.4,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Raimondo Troyes,rtroyesbd@edu.com,3.4,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Park Lerner,plernerbe@edu.com,3.4,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Bail Tripney,btripneybf@edu.com,3.4,2022-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Johnny Mellmoth,jmellmothbg@edu.com,2.0,2021-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Benedicta Giorgielli,bgiorgiellibh@edu.com,2.0,2021-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Karry Keijser,kkeijserbi@edu.com,2.0,2021-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Serena Hatliff,shatliffbj@edu.com,2.0,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Francene McGeorge,fmcgeorgebk@edu.com,3.1,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Alicia Body,abodybl@edu.com,3.1,2021-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Carleen Boden,cbodenbm@edu.com,3.1,2021-3
