id,nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
193.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Anna-diane Machent,amachent8b@edu.com,0.3,2022-3
194.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Aurilia Maciejak,amaciejakio@edu.com,0.2,2022-3
195.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Al MacKomb,amackomb3w@edu.com,4.4,2022-3
196.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Abel MacRannell,amacrannellex@edu.com,2.2,2024-3
197.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Aksel Makin,amakinn0@edu.com,2.1,2024-3
198.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Alfred Mallion,amallionc0@edu.com,4.7,2024-3
199.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Alasteir Manuelli,amanuellik@edu.com,0.3,2024-3
200.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Ali Marlen,amarlennf@edu.com,2.4,2024-3
201.0,Programación,2.0,Hollyanne Macconaghy,hmacconaghy3m@edu.com,Austin Marsden,amarsdencl@edu.com,3.0,2021-1
202.0,Programación,2.0,Hollyanne Macconaghy,hmacconaghy3m@edu.com,Aymer Marvin,amarvin9b@edu.com,0.2,2021-1
203.0,Programación,2.0,Hollyanne Macconaghy,hmacconaghy3m@edu.com,Abe Marzele,amarzelel4@edu.com,4.3,2021-1
204.0,Programación,2.0,Hollyanne Macconaghy,hmacconaghy3m@edu.com,Adrea Mason,amason8x@edu.com,2.1,2021-1
205.0,Programación,2.0,Hollyanne Macconaghy,hmacconaghy3m@edu.com,Aurora Maultby,amaultbynj@edu.com,0.4,2021-1
206.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Alecia Maybury,amayburyjx@edu.com,2.6,2021-1
207.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Andi Mayers,amayers2q@edu.com,2.6,2021-1
208.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Annora McAvinchey,amcavincheyf7@edu.com,3.5,2021-1
209.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Arlana McDonnell,amcdonnell35@edu.com,2.3,2021-1
210.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Angele McEnery,amceneryja@edu.com,1.6,2021-1
211.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Ammamaria McMaster,amcmasterb1@edu.com,3.7,2021-1
212.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Annetta McQuirter,amcquirter18@edu.com,2.0,2021-1
213.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Artus Megroff,amegroff2z@edu.com,4.4,2021-1
214.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Annabelle Michelotti,amichelotti5w@edu.com,2.0,2021-1
215.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Andra Milazzo,amilazzor@edu.com,3.6,2021-1
216.0,Estadística y Probabilidad II,3.0,Hamlen Bande,hbande31@edu.com,Anestassia Mosley,amosleyhy@edu.com,4.6,2021-1
217.0,Estadística y Probabilidad II,3.0,Hamlen Bande,hbande31@edu.com,Ardeen Mowson,amowsonjr@edu.com,4.9,2021-1
218.0,Estadística y Probabilidad II,3.0,Hamlen Bande,hbande31@edu.com,Anton Murton,amurton1n@edu.com,0.4,2021-1
219.0,Estadística y Probabilidad II,3.0,Hamlen Bande,hbande31@edu.com,Aubry Muscat,amuscate2@edu.com,1.0,2021-1
220.0,Estadística y Probabilidad II,3.0,Hamlen Bande,hbande31@edu.com,Analise Nettles,anettlesnx@edu.com,0.2,2021-1
221.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Amata Nicely,anicelyhh@edu.com,2.3,2024-1
222.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Arlie Nowlan,anowlan5s@edu.com,3.3,2024-1
223.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Ardelis Oager,aoagerb2@edu.com,0.5,2024-1
224.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Andre OBrian,aobrianjz@edu.com,3.4,2024-1
225.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Amalea Odney,aodneyi8@edu.com,3.8,2024-1
226.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Allyn Onn,aonn7d@edu.com,4.9,2023-3
227.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Ailene Orwin,aorwind9@edu.com,1.6,2023-3
228.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Avigdor Ousbie,aousbiehu@edu.com,2.4,2023-3
229.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Aleda Parysowna,aparysowna1m@edu.com,4.3,2023-3
230.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Aime Patinkin,apatinkiner@edu.com,4.9,2023-3
231.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,Mary Birtonshaw,mbirtonshaw14@edu.com,Almeta Pavkovic,apavkovicgb@edu.com,3.4,2021-3
232.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,Mary Birtonshaw,mbirtonshaw14@edu.com,Arabela Pavlik,apavlik4p@edu.com,3.7,2021-3
233.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,Mary Birtonshaw,mbirtonshaw14@edu.com,Aymer Peacocke,apeacockekm@edu.com,3.0,2021-3
234.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,Mary Birtonshaw,mbirtonshaw14@edu.com,Aaron Pead,apeadoa@edu.com,0.8,2021-3
235.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.0,Mary Birtonshaw,mbirtonshaw14@edu.com,Amandie Phillcock,aphillcockol@edu.com,0.8,2021-3
236.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Ardene Ping,apingfq@edu.com,1.8,2024-1
237.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Andrew Pleager,apleager85@edu.com,3.1,2024-1
238.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Arny Plews,aplewsn2@edu.com,0.7,2024-1
239.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Arlan Poll,apollbx@edu.com,4.8,2024-1
240.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Aime Powrie,apowriekc@edu.com,3.8,2024-1
241.0,Ingles 1,2.0,Florance Simoens,fsimoensv@edu.com,Aridatha Probetts,aprobettsl5@edu.com,4.1,2021-3
242.0,Ingles 1,2.0,Florance Simoens,fsimoensv@edu.com,Atlanta Proffitt,aproffitt87@edu.com,5.0,2021-3
243.0,Ingles 1,2.0,Florance Simoens,fsimoensv@edu.com,Aldo Radoux,aradouxio@edu.com,3.7,2021-3
244.0,Ingles 1,2.0,Florance Simoens,fsimoensv@edu.com,Adolph Ravel,aravel7h@edu.com,0.7,2021-3
245.0,Ingles 1,2.0,Florance Simoens,fsimoensv@edu.com,Anabelle Rene,arened2@edu.com,3.6,2021-3
246.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Arri Revening,areveningdw@edu.com,4.7,2021-1
247.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Amii Reville,areville1c@edu.com,2.7,2021-1
248.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Andriana Ridge,aridgefa@edu.com,5.0,2021-1
249.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Adelice Rigeby,arigebydp@edu.com,2.7,2021-1
250.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Augustine Romke,aromkej2@edu.com,3.5,2021-1
251.0,Sistemas Operativos,3.0,Barri Skipsea,bskipsea2f@edu.com,Angelle Rookledge,arookledge3f@edu.com,2.5,2022-3
252.0,Sistemas Operativos,3.0,Barri Skipsea,bskipsea2f@edu.com,Ardra Rosevear,arosevearaz@edu.com,2.7,2022-3
253.0,Sistemas Operativos,3.0,Barri Skipsea,bskipsea2f@edu.com,Ashien Rotham,arotham1@edu.com,0.4,2022-3
254.0,Sistemas Operativos,3.0,Barri Skipsea,bskipsea2f@edu.com,Arlee Ruddoch,aruddochf7@edu.com,3.2,2022-3
255.0,Sistemas Operativos,3.0,Barri Skipsea,bskipsea2f@edu.com,Alexina Ruperti,arupertic@edu.com,3.4,2022-3
256.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Angil Saintpierre,asaintpierreoa@edu.com,2.1,2023-1
257.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Andra Sangwine,asangwineqm@edu.com,4.3,2023-1
258.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Adiana Sawle,asawleeu@edu.com,4.5,2023-1
259.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Ainslee Senescall,asenescall18@edu.com,4.5,2023-1
260.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Ardenia Shafier,ashafierig@edu.com,4.8,2023-1
261.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Augie Shearstone,ashearstonenk@edu.com,4.9,2021-3
262.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Annabella Shimoni,ashimoni6@edu.com,1.0,2021-3
263.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Aeriel Showalter,ashowalterkg@edu.com,1.2,2021-3
264.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Aubrette Simmens,asimmensb4@edu.com,4.5,2021-3
265.0,Legislación y Ética en el Manejo de Datos,3.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Aland Sinclaire,asinclaireo3@edu.com,2.7,2021-3
266.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Abramo Skade,askade76@edu.com,4.5,2024-1
267.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Aaren Sodory,asodoryhx@edu.com,2.2,2024-1
268.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Althea Soper,asoper7b@edu.com,0.0,2024-1
269.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Addy Sowrey,asowreyie@edu.com,0.2,2024-1
270.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Aldin Sowthcote,asowthcotebg@edu.com,4.2,2024-1
271.0,Cálculo 1,2.0,Nevile Openshaw,nopenshaw2h@edu.com,Alard Spilisy,aspilisy4q@edu.com,2.7,2024-1
272.0,Cálculo 1,2.0,Nevile Openshaw,nopenshaw2h@edu.com,Annissa Stallen,astallenpz@edu.com,3.6,2024-1
273.0,Cálculo 1,2.0,Nevile Openshaw,nopenshaw2h@edu.com,Amalia Starzaker,astarzakergx@edu.com,0.6,2024-1
274.0,Cálculo 1,2.0,Nevile Openshaw,nopenshaw2h@edu.com,Arleen Steven,asteven58@edu.com,1.5,2024-1
275.0,Cálculo 1,2.0,Nevile Openshaw,nopenshaw2h@edu.com,Andy Stillert,astillert8a@edu.com,4.5,2024-1
276.0,Innovación y Emprendimiento,2.0,Whitman Laurent,wlaurent1e@edu.com,Aubry Stollsteimer,astollsteimerel@edu.com,4.9,2023-1
277.0,Innovación y Emprendimiento,2.0,Whitman Laurent,wlaurent1e@edu.com,Allianora Stonebanks,astonebanksa3@edu.com,1.9,2023-1
278.0,Innovación y Emprendimiento,2.0,Whitman Laurent,wlaurent1e@edu.com,Ahmed Studde,astuddele@edu.com,2.2,2023-1
279.0,Innovación y Emprendimiento,2.0,Whitman Laurent,wlaurent1e@edu.com,Arlena Stukings,astukingsjq@edu.com,2.1,2023-1
280.0,Innovación y Emprendimiento,2.0,Whitman Laurent,wlaurent1e@edu.com,Aprilette Sturm,asturmhv@edu.com,0.1,2023-1
281.0,Cálculo 1,3.0,Nevile Openshaw,nopenshaw2h@edu.com,Adey Summers,asummersnq@edu.com,0.9,2021-3
282.0,Cálculo 1,3.0,Nevile Openshaw,nopenshaw2h@edu.com,Ainsley Swane,aswane74@edu.com,2.1,2021-3
283.0,Cálculo 1,3.0,Nevile Openshaw,nopenshaw2h@edu.com,Anna-maria Sweetlove,asweetloveig@edu.com,2.3,2021-3
284.0,Cálculo 1,3.0,Nevile Openshaw,nopenshaw2h@edu.com,Alie Syalvester,asyalvester2z@edu.com,4.8,2021-3
285.0,Cálculo 1,3.0,Nevile Openshaw,nopenshaw2h@edu.com,Annabela Syddall,asyddall6o@edu.com,4.1,2021-3
286.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Alaric Tatershall,atatershallm0@edu.com,3.1,2023-1
287.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Andy Tattershall,atattershall39@edu.com,2.6,2023-1
288.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Artur Terrelly,aterrellyku@edu.com,2.1,2023-1
289.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Alameda Theyer,atheyer4l@edu.com,1.7,2023-1
290.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Ariadne Thoms,athoms9s@edu.com,1.5,2023-1
291.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Ailis Tooby,atoobyci@edu.com,4.2,2022-1
292.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Atalanta Tramel,atramelj9@edu.com,0.2,2022-1
293.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Audrey Tuminini,atuminini4z@edu.com,3.0,2022-1
294.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Ashlee Utteridge,autteridgefp@edu.com,4.2,2022-1
295.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Aldo Vagg,avagg92@edu.com,1.0,2022-1
296.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Aveline Van Hesteren,avan3d@edu.com,0.1,2023-3
297.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Audie Vanichev,avanichevf3@edu.com,3.2,2023-3
298.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Amity Varrow,avarrowfo@edu.com,1.0,2023-3
299.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Aidan Von Salzberg,avon1b@edu.com,3.3,2023-3
300.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Allen Wareham,awareham3d@edu.com,0.3,2023-3
301.0,Ingles 5,4.0,Clari Szymoni,cszymoni3z@edu.com,Augustine Waters,awatersgd@edu.com,5.0,2022-1
302.0,Ingles 5,4.0,Clari Szymoni,cszymoni3z@edu.com,Aileen Waylen,awaylen4x@edu.com,3.7,2022-1
303.0,Ingles 5,4.0,Clari Szymoni,cszymoni3z@edu.com,Aldridge Wensley,awensleypc@edu.com,2.9,2022-1
304.0,Ingles 5,4.0,Clari Szymoni,cszymoni3z@edu.com,Ansell Werrett,awerrett38@edu.com,4.8,2022-1
305.0,Ingles 5,4.0,Clari Szymoni,cszymoni3z@edu.com,Aida Whitten,awhitten9o@edu.com,2.6,2022-1
306.0,Electiva profesional 4,1.0,Dell Catmull,dcatmull8@edu.com,Amanda Wilkins,awilkinsoc@edu.com,4.5,2021-3
307.0,Electiva profesional 4,1.0,Dell Catmull,dcatmull8@edu.com,Angel Willarton,awillarton30@edu.com,4.5,2021-3
308.0,Electiva profesional 4,1.0,Dell Catmull,dcatmull8@edu.com,Aymer Willoughway,awilloughwayhn@edu.com,3.6,2021-3
309.0,Electiva profesional 4,1.0,Dell Catmull,dcatmull8@edu.com,Addie Wivell,awivellg7@edu.com,5.0,2021-3
310.0,Electiva profesional 4,1.0,Dell Catmull,dcatmull8@edu.com,Averil Wolfenden,awolfendenk6@edu.com,3.9,2021-3
311.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Adrian Wragg,awragg5x@edu.com,3.3,2021-1
312.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Agretha Zanni,azannify@edu.com,3.8,2021-1
313.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Blaine ABarrow,babarrowax@edu.com,1.7,2021-1
314.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Blakeley Abbots,babbotsj4@edu.com,3.6,2021-1
315.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Bendick Abdey,babdeyoz@edu.com,3.0,2021-1
316.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Bee Agastina,bagastinafm@edu.com,0.8,2022-3
317.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Bella Ailmer,bailmer4c@edu.com,2.5,2022-3
318.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Bord Ajsik,bajsik2a@edu.com,5.0,2022-3
319.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Barry Albasiny,balbasiny8x@edu.com,1.2,2022-3
320.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Brooke Albrooke,balbrookerq@edu.com,4.6,2022-3
321.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Barth Alchin,balchin3x@edu.com,0.2,2024-1
322.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Brand Allington,ballington4f@edu.com,3.0,2024-1
323.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Basilio Alu,balu85@edu.com,1.9,2024-1
324.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Byrle Arton,bartonia@edu.com,2.0,2024-1
325.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Blisse Assur,bassurfe@edu.com,4.5,2024-1
326.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Bartolemo Aylesbury,baylesbury8m@edu.com,1.9,2023-1
327.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Bobinette Aylwin,baylwin2q@edu.com,0.8,2023-1
328.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Bogart Bage,bbageod@edu.com,3.0,2023-1
329.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Beverlee Bener,bbenerhz@edu.com,4.9,2023-1
330.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Byran Berr,bberr85@edu.com,0.4,2023-1
331.0,Formación Ciudadana I : Identidades y Pluralismo,4.0,Garv Forde,gforde53@edu.com,Boote Bewshire,bbewshire3n@edu.com,2.2,2021-3
332.0,Formación Ciudadana I : Identidades y Pluralismo,4.0,Garv Forde,gforde53@edu.com,Burlie Birdseye,bbirdseyeni@edu.com,0.7,2021-3
333.0,Formación Ciudadana I : Identidades y Pluralismo,4.0,Garv Forde,gforde53@edu.com,Brantley Birdwhistle,bbirdwhistleq6@edu.com,2.8,2021-3
334.0,Formación Ciudadana I : Identidades y Pluralismo,4.0,Garv Forde,gforde53@edu.com,Blanch Blampey,bblampeyfw@edu.com,2.5,2021-3
335.0,Formación Ciudadana I : Identidades y Pluralismo,4.0,Garv Forde,gforde53@edu.com,Brock Blaschek,bblaschek3v@edu.com,4.3,2021-3
336.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Berry Bleazard,bbleazard2s@edu.com,1.6,2023-1
337.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Bryna Bortoloni,bbortolonigp@edu.com,2.2,2023-1
338.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Bryanty Bottrill,bbottrill4y@edu.com,4.1,2023-1
339.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Benedetta Bradford,bbradford5@edu.com,0.6,2023-1
340.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Briana Bremmer,bbremmer33@edu.com,1.9,2023-1
341.0,Almacenamiento de datos,3.0,Tresa Derham,tderham4r@edu.com,Barn Brennans,bbrennansc9@edu.com,0.0,2021-1
342.0,Almacenamiento de datos,3.0,Tresa Derham,tderham4r@edu.com,Bradley Bugs,bbugs1s@edu.com,1.3,2021-1
343.0,Almacenamiento de datos,3.0,Tresa Derham,tderham4r@edu.com,Bren Burnes,bburnes8v@edu.com,2.3,2021-1
344.0,Almacenamiento de datos,3.0,Tresa Derham,tderham4r@edu.com,Bart Burnsides,bburnsides5g@edu.com,2.0,2021-1
345.0,Almacenamiento de datos,3.0,Tresa Derham,tderham4r@edu.com,Brittney Bussen,bbussendt@edu.com,1.0,2021-1
346.0,Sistemas Operativos,2.0,Waldemar Tandey,wtandey6@edu.com,Brendan Buttress,bbuttress97@edu.com,0.6,2023-3
347.0,Sistemas Operativos,2.0,Waldemar Tandey,wtandey6@edu.com,Berget Caldwell,bcaldwell5b@edu.com,4.4,2023-3
348.0,Sistemas Operativos,2.0,Waldemar Tandey,wtandey6@edu.com,Bren Carabine,bcarabine38@edu.com,0.5,2023-3
349.0,Sistemas Operativos,2.0,Waldemar Tandey,wtandey6@edu.com,Berry Carnew,bcarnewq1@edu.com,1.8,2023-3
350.0,Sistemas Operativos,2.0,Waldemar Tandey,wtandey6@edu.com,Bernadine Carrick,bcarrickhk@edu.com,0.8,2023-3
351.0,Formación Ciudadana II: Sociedad y Estado,1.0,Ana Mar?a L?pez,director@edu.com,Beltran Castanie,bcastanie9w@edu.com,4.9,2023-1
352.0,Formación Ciudadana II: Sociedad y Estado,1.0,Ana Mar?a L?pez,director@edu.com,Betta Castelletti,bcastelletticg@edu.com,3.6,2023-1
353.0,Formación Ciudadana II: Sociedad y Estado,1.0,Ana Mar?a L?pez,director@edu.com,Bree Cavolini,bcavolinirm@edu.com,2.6,2023-1
354.0,Formación Ciudadana II: Sociedad y Estado,1.0,Ana Mar?a L?pez,director@edu.com,Blinni Chadburn,bchadburnq6@edu.com,2.3,2023-1
355.0,Formación Ciudadana II: Sociedad y Estado,1.0,Ana Mar?a L?pez,director@edu.com,Barnaby Chillingworth,bchillingworthfk@edu.com,4.7,2023-1
356.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Bonita Cholwell,bcholwell91@edu.com,0.1,2023-1
357.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Bogey Christophe,bchristophehn@edu.com,0.1,2023-1
358.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Blondell Chrstine,bchrstine13@edu.com,3.6,2023-1
359.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Balduin Clarey,bclarey8v@edu.com,3.1,2023-1
360.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Bellanca Claughton,bclaughtonqp@edu.com,4.3,2023-1
361.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Barret Coldridge,bcoldridgejp@edu.com,3.6,2022-3
362.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Benetta Cordall,bcordallk0@edu.com,1.5,2022-3
363.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Bruno Cornes,bcornesr5@edu.com,1.5,2022-3
364.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Breena Costy,bcosty60@edu.com,0.0,2022-3
365.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Beverie Coulling,bcoullingdb@edu.com,3.6,2022-3
366.0,Electiva Profesional 3,4.0,Freud Palatino,fpalatino3b@edu.com,Brook Cowley,bcowley8h@edu.com,1.9,2024-1
367.0,Electiva Profesional 3,4.0,Freud Palatino,fpalatino3b@edu.com,Briggs Crosseland,bcrosseland62@edu.com,3.2,2024-1
368.0,Electiva Profesional 3,4.0,Freud Palatino,fpalatino3b@edu.com,Bradney Croysdale,bcroysdalet@edu.com,1.9,2024-1
369.0,Electiva Profesional 3,4.0,Freud Palatino,fpalatino3b@edu.com,Brandon Cyster,bcyster6d@edu.com,2.6,2024-1
370.0,Electiva Profesional 3,4.0,Freud Palatino,fpalatino3b@edu.com,Benedick Danelet,bdaneletap@edu.com,4.5,2024-1
371.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Berty Danilenko,bdanilenkomw@edu.com,4.9,2024-3
372.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Broddie Dasent,bdasent5f@edu.com,1.6,2024-3
373.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Betti Daughton,bdaughtongd@edu.com,0.5,2024-3
374.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Beckie Davys,bdavys1v@edu.com,3.6,2024-3
375.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Brear Derrington,bderringtonk4@edu.com,4.9,2024-3
376.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Bess Dhennin,bdhennin4o@edu.com,3.3,2023-3
377.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Baron Di Gregorio,bdi7h@edu.com,2.2,2023-3
378.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Brana Dies,bdiesqr@edu.com,1.8,2023-3
379.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Bettye Dougharty,bdougharty8i@edu.com,2.6,2023-3
380.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Brody Draper,bdraperfz@edu.com,5.0,2023-3
381.0,Ingles 4,3.0,Franchot Jorden,fjorden3e@edu.com,Base Drescher,bdrescherki@edu.com,2.1,2022-3
382.0,Ingles 4,3.0,Franchot Jorden,fjorden3e@edu.com,Berte Dumbleton,bdumbletond6@edu.com,0.6,2022-3
383.0,Ingles 4,3.0,Franchot Jorden,fjorden3e@edu.com,Belva Dumphries,bdumphriesqw@edu.com,4.3,2022-3
384.0,Ingles 4,3.0,Franchot Jorden,fjorden3e@edu.com,Brandais Durham,bdurham6u@edu.com,1.2,2022-3
385.0,Ingles 4,3.0,Franchot Jorden,fjorden3e@edu.com,Brent Dymond,bdymondab@edu.com,3.7,2022-3
