usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
amcquirter18,yJ02RUt|Z9h+*{7,Annetta McQuirter,amcquirter18@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
amegroff2z,rF5>qS7MOjt,Artus Megroff,amegroff2z@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
amichelotti5w,rI0Ng#+R1Dego,Annabelle Michelotti,amichelotti5w@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
amilazzor,gD12#{.0+,Andra Milazzo,amilazzor@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
amosleyhy,uS5>dpSZ|,Anestassia Mosley,amosleyhy@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
amowsonjr,eL8OMZJ#l2,Ardeen Mowson,amowsonjr@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
amurton1n,iL3aHAlB1,Anton Murton,amurton1n@edu.com,Portugal,no,Femenino,Soltero,si,no,no,0.0
amuscate2,mvo12mYH@(,Aubry Muscat,amuscate2@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
anettlesnx,lO4p.41r=_zvb,Analise Nettles,anettlesnx@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
anicelyhh,eV9@H|UD&y>mh,Amata Nicely,anicelyhh@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
anowlan5s,iE1$m)!odCNP7.9,Arlie Nowlan,anowlan5s@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
aoagerb2,hY8QldRL,Ardelis Oager,aoagerb2@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
aobrianjz,lD2x*3n!W,Andre OBrian,aobrianjz@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
aodneyi8,qX5(q#ay9,Amalea Odney,aodneyi8@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
aonn7d,zX6Sh)wJ,Allyn Onn,aonn7d@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
aorwind9,cL3$<VE)~}E,Ailene Orwin,aorwind9@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
aousbiehu,jV2w.ANbT@_9a&,Avigdor Ousbie,aousbiehu@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
aparysowna1m,nF8WFzaub9n,Aleda Parysowna,aparysowna1m@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
apatinkiner,sM9OwOWM8VoTsz,Aime Patinkin,apatinkiner@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
apavkovicgb,dD2X=.UXA$,Almeta Pavkovic,apavkovicgb@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
apavlik4p,fO88s5pKY)6D,Arabela Pavlik,apavlik4p@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
apeacockekm,gC7KP~Gz#A03n4,Aymer Peacocke,apeacockekm@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
apeadoa,lW6@i9D<,Aaron Pead,apeadoa@edu.com,Portugal,no,Masculino,Soltero,no,si,si,3.0
aphillcockol,jM3FJkdlotwOK,Amandie Phillcock,aphillcockol@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
apingfq,aJ1XmQZUxp*wnX,Ardene Ping,apingfq@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
apleager85,gI8YjY@c=vW,Andrew Pleager,apleager85@edu.com,Italia,no,Masculino,Soltero,no,no,si,0.0
aplewsn2,fxg4053G3,Arny Plews,aplewsn2@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
apollbx,pX8r>~B{Ii5,Arlan Poll,apollbx@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
apowriekc,yne65,Aime Powrie,apowriekc@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
aprobettsl5,tfh420,Aridatha Probetts,aprobettsl5@edu.com,Portugal,no,Masculino,Soltero,no,0,si,3.0
aproffitt87,wJ2W)>6L6d5ih~@x,Atlanta Proffitt,aproffitt87@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
aradouxio,ejf568Rl.,Aldo Radoux,aradouxio@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
aravel7h,mL9Z_jBj$i,Adolph Ravel,aravel7h@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
arened2,zS1Tyn{rAs,Anabelle Rene,arened2@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
areveningdw,uT1GHq8L+5Dh,Arri Revening,areveningdw@edu.com,Portugal,no,Masculino,Soltero,no,no,no,2.0
areville1c,ajz95.g,Amii Reville,areville1c@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
aridgefa,mV6}rw#xA|9i2!P,Andriana Ridge,aridgefa@edu.com,Portugal,no,Femenino,Casado,no,si,no,5.0
arigebydp,kC2H8yYiCXo,Adelice Rigeby,arigebydp@edu.com,Portugal,no,Masculino,Casado,no,no,no,3.0
aromkej2,nV1CA@&,Augustine Romke,aromkej2@edu.com,Portugal,no,Masculino,Soltero,no,no,no,5.0
arookledge3f,dE2+2RihLV9f@{B!,Angelle Rookledge,arookledge3f@edu.com,Portugal,no,Femenino,Soltero,si,si,no,3.0
arosevearaz,oQ7U43<d>7_0P,Ardra Rosevear,arosevearaz@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
arotham1,iN8ZAStUeM{wI,Ashien Rotham,arotham1@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
aruddochf7,fN8kk9),Arlee Ruddoch,aruddochf7@edu.com,Portugal,no,Masculino,Soltero,no,no,no,9.0
arupertic,uou999H,Alexina Ruperti,arupertic@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
asaintpierreoa,cY0G?z<AWQI,Angil Saintpierre,asaintpierreoa@edu.com,Portugal,no,Femenino,Casado,no,no,si,3.0
asangwineqm,dpm42(&8,Andra Sangwine,asangwineqm@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
asawleeu,nF6BecWy)cn(i,Adiana Sawle,asawleeu@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
asenescall18,xS49&qJ~3D!)@v,Ainslee Senescall,asenescall18@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
ashafierig,ola44rJ,Ardenia Shafier,ashafierig@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
ashearstonenk,rC0b9{t0rUg,Augie Shearstone,ashearstonenk@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
ashimoni6,gT81D}Aj,Annabella Shimoni,ashimoni6@edu.com,Portugal,no,Femenino,Casado,no,no,si,0.0
ashowalterkg,cG0p6I3{,Aeriel Showalter,ashowalterkg@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
asimmensb4,gR4f(6Heu3,Aubrette Simmens,asimmensb4@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
asinclaireo3,tU2pj&CTsCI4m,Aland Sinclaire,asinclaireo3@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
askade76,wK3aN<)&,Abramo Skade,askade76@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
asodoryhx,eC79dL8rV30E.g,Aaren Sodory,asodoryhx@edu.com,Portugal,no,Femenino,Soltero,no,no,si,9.0
asoper7b,mR4N9CUW!,Althea Soper,asoper7b@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
asowreyie,uob66s8,Addy Sowrey,asowreyie@edu.com,Portugal,no,Femenino,Soltero,no,no,si,9.0
asowthcotebg,rH2A@O(YKV7q,Aldin Sowthcote,asowthcotebg@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
aspilisy4q,tH6)Xk.>W!zO,Alard Spilisy,aspilisy4q@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
astallenpz,txg44eQJl,Annissa Stallen,astallenpz@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
astarzakergx,vE1C@+uX<IrAz,Amalia Starzaker,astarzakergx@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
asteven58,mA8RAHibX,Arleen Steven,asteven58@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
astillert8a,pM3fH_(UgwB}hk,Andy Stillert,astillert8a@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
astollsteimerel,tY5?dLnnf,Aubry Stollsteimer,astollsteimerel@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
astonebanksa3,hA8iG~$9p,Allianora Stonebanks,astonebanksa3@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
astuddele,kK4q!)u.=+ok,Ahmed Studde,astuddele@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
astukingsjq,oF5_?#$ot,Arlena Stukings,astukingsjq@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
asturmhv,tX0fF(49,Aprilette Sturm,asturmhv@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
asummersnq,hkf29Eob{,Adey Summers,asummersnq@edu.com,Portugal,no,Masculino,Soltero,si,no,si,0.0
aswane74,nF5=5#Ce356Xui,Ainsley Swane,aswane74@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
asweetloveig,qJ4$yGtb,Anna-maria Sweetlove,asweetloveig@edu.com,Portugal,no,Femenino,Soltero,si,no,si,3.0
asyalvester2z,oZ0q8.w{GY,Alie Syalvester,asyalvester2z@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
asyddall6o,jvz04T.,Annabela Syddall,asyddall6o@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
atatershallm0,sL3WOEH2,Alaric Tatershall,atatershallm0@edu.com,Portugal,no,Masculino,Divorciado,no,no,no,3.0
atattershall39,nQ0wHXd>|l(fnW,Andy Tattershall,atattershall39@edu.com,Portugal,no,Femenino,Soltero,no,no,0,0.0
aterrellyku,nA37(K1W&cZSrk,Artur Terrelly,aterrellyku@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
atheyer4l,kE93jSaY(3ZD*,Alameda Theyer,atheyer4l@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
athoms9s,iQ5lyv95f*OCXgp,Ariadne Thoms,athoms9s@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
atoobyci,iV8|iqW(TGr,Ailis Tooby,atoobyci@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
atramelj9,mbv58gdj}2,Atalanta Tramel,atramelj9@edu.com,Brasil,no,Masculino,Soltero,si,no,no,0.0
atuminini4z,zF6&uiwSj?{,Audrey Tuminini,atuminini4z@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
autteridgefp,wF28s4Q_)Nf4qD,Ashlee Utteridge,autteridgefp@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
avagg92,zB2e2sFW1>_7O~,Aldo Vagg,avagg92@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
avan3d,qI2QFyfVuza,Aveline Van Hesteren,avan3d@edu.com,Portugal,no,Femenino,Soltero,si,no,no,0.0
avanichevf3,xW0@y*bT,Audie Vanichev,avanichevf3@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
avarrowfo,ica07h4S,Amity Varrow,avarrowfo@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
avon1b,tsl96Bb0us,Aidan Von Salzberg,avon1b@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
awareham3d,rxf63Te,Allen Wareham,awareham3d@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
awatersgd,wdf317,Augustine Waters,awatersgd@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
awaylen4x,xX0fKa*8,Aileen Waylen,awaylen4x@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
awensleypc,yK11kqoY|8VEY,Aldridge Wensley,awensleypc@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
awerrett38,aZ1IN<wztI~,Ansell Werrett,awerrett38@edu.com,Portugal,no,Femenino,Soltero,si,no,si,3.0
awhitten9o,hS64?rswHY,Aida Whitten,awhitten9o@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
awilkinsoc,zwz19M,Amanda Wilkins,awilkinsoc@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
awillarton30,aZ7*bX!oQD,Angel Willarton,awillarton30@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
awilloughwayhn,xV4_=Jon=sfl,Aymer Willoughway,awilloughwayhn@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
awivellg7,yvg73,Addie Wivell,awivellg7@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
awolfendenk6,daw82V1b=,Averil Wolfenden,awolfendenk6@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
awragg5x,bH9QJRA~,Adrian Wragg,awragg5x@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
azannify,jU8TGW?etJgh{0,Agretha Zanni,azannify@edu.com,Portugal,no,Femenino,Union libre,no,no,no,6.0
babarrowax,jV3Nq7u?|qs2ahg,Blaine ABarrow,babarrowax@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
babbotsj4,bG6GyB!?O,Blakeley Abbots,babbotsj4@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
babdeyoz,eoy77dT,Bendick Abdey,babdeyoz@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bagastinafm,kO111S!_{<!75,Bee Agastina,bagastinafm@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bailmer4c,zkd99&$},Bella Ailmer,bailmer4c@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bajsik2a,xO99K*>(&?N@R,Bord Ajsik,bajsik2a@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
balbasiny8x,fvt73${,Barry Albasiny,balbasiny8x@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
balbrookerq,iZ80|kBcFh,Brooke Albrooke,balbrookerq@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
balchin3x,hG8*@+<b,Barth Alchin,balchin3x@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
ballington4f,emk54JHO,Brand Allington,ballington4f@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
balu85,oO7Xo}!lHFJcFm,Basilio Alu,balu85@edu.com,Portugal,no,Masculino,Soltero,si,no,si,0.0
bartonia,gL0?1=Xu.72G3,Byrle Arton,bartonia@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bassurfe,iV4eh~f$|7eRK,Blisse Assur,bassurfe@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
baylesbury8m,bC2WXavP,Bartolemo Aylesbury,baylesbury8m@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
baylwin2q,mS52sZv9X*6R}+},Bobinette Aylwin,baylwin2q@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bbageod,lbd55R$!,Bogart Bage,bbageod@edu.com,Portugal,no,Masculino,Soltero,no,si,no,0.0
bbenerhz,mL2Zu>Kgrh7,Beverlee Bener,bbenerhz@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bberr85,nO1WMoR)$ckwr,Byran Berr,bberr85@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bbewshire3n,kT5p5.3>={vzlba,Boote Bewshire,bbewshire3n@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bbirdseyeni,uwq72R59,Burlie Birdseye,bbirdseyeni@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
bbirdwhistleq6,kmz87SJn)f,Brantley Birdwhistle,bbirdwhistleq6@edu.com,Portugal,no,Femenino,Casado,no,no,si,0.0
bblampeyfw,pT1(eI}NItuMA,Blanch Blampey,bblampeyfw@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
bblaschek3v,uua62ktYX,Brock Blaschek,bblaschek3v@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bbleazard2s,mO0Zu1N9,Berry Bleazard,bbleazard2s@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bbortolonigp,zB5GWka(S,Bryna Bortoloni,bbortolonigp@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bbottrill4y,fO87UqTOsl,Bryanty Bottrill,bbottrill4y@edu.com,Portugal,no,Masculino,Soltero,si,no,no,6.0
bbradford5,uX5=rp#8Q,Benedetta Bradford,bbradford5@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bbremmer33,wrj00W=Hk,Briana Bremmer,bbremmer33@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bbrennansc9,dP9!rMq(2JYY~q,Barn Brennans,bbrennansc9@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bbugs1s,xM778B<YPNSkP,Bradley Bugs,bbugs1s@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bburnes8v,zU7~9)WP{M7G@,Bren Burnes,bburnes8v@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bburnsides5g,zL9t&F(rWJ0$zP2,Bart Burnsides,bburnsides5g@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
bbussendt,dat63ah>O,Brittney Bussen,bbussendt@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bbuttress97,lI8WAhJx)),Brendan Buttress,bbuttress97@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
bcaldwell5b,iJ0Hi@&V,Berget Caldwell,bcaldwell5b@edu.com,Portugal,no,Masculino,Casado,no,no,si,9.0
bcarabine38,zep38SvKYa,Bren Carabine,bcarabine38@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bcarnewq1,hC3z+QmoCG,Berry Carnew,bcarnewq1@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
bcarrickhk,qN9((?W$ET4,Bernadine Carrick,bcarrickhk@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bcastanie9w,yZ7I{qnM{aG,Beltran Castanie,bcastanie9w@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bcastelletticg,fI7V>ECe,Betta Castelletti,bcastelletticg@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bcavolinirm,uF9W4ExA5eUyIa,Bree Cavolini,bcavolinirm@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bchadburnq6,iG2?OsMM!Fm,Blinni Chadburn,bchadburnq6@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bchillingworthfk,xS6e3~fAV$,Barnaby Chillingworth,bchillingworthfk@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bcholwell91,wjd50(q4,Bonita Cholwell,bcholwell91@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bchristophehn,tto19$cr,Bogey Christophe,bchristophehn@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bchrstine13,gM0<j9i,Blondell Chrstine,bchrstine13@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bclarey8v,gum14Bd@,Balduin Clarey,bclarey8v@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bclaughtonqp,rT3XP1XV,Bellanca Claughton,bclaughtonqp@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bcoldridgejp,uP9MS78e,Barret Coldridge,bcoldridgejp@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bcordallk0,wjg20MGOq,Benetta Cordall,bcordallk0@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
bcornesr5,ecr63K,Bruno Cornes,bcornesr5@edu.com,Portugal,no,Masculino,Casado,no,si,no,0.0
bcosty60,bB8LIIDSqh9$}mxn,Breena Costy,bcosty60@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bcoullingdb,sP8lK?eQo6qO2,Beverie Coulling,bcoullingdb@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bcowley8h,zZ0r$0)i@g,Brook Cowley,bcowley8h@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bcrosseland62,qX4J.bfE)q,Briggs Crosseland,bcrosseland62@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bcroysdalet,oC6s.(CQp,Bradney Croysdale,bcroysdalet@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bcyster6d,aP7PM0EV,Brandon Cyster,bcyster6d@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bdaneletap,pU3j3v2G,Benedick Danelet,bdaneletap@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
bdanilenkomw,fxq22x~o~,Berty Danilenko,bdanilenkomw@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bdasent5f,aH224T?slRz!kP,Broddie Dasent,bdasent5f@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bdaughtongd,zJ9(n2if,Betti Daughton,bdaughtongd@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
bdavys1v,pU6KfD2P),Beckie Davys,bdavys1v@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bderringtonk4,vF6L!QQFv3,Brear Derrington,bderringtonk4@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bdhennin4o,cV6C~Qb9qwij+P,Bess Dhennin,bdhennin4o@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bdi7h,wX3F|6SvxRhu>,Baron Di Gregorio,bdi7h@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bdiesqr,gO6vTckS~,Brana Dies,bdiesqr@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
bdougharty8i,bP1*M$+FJUrJ7R,Bettye Dougharty,bdougharty8i@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bdraperfz,qP9h!}$6PL,Brody Draper,bdraperfz@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
bdrescherki,rO4z3<j?T{V$S,Base Drescher,bdrescherki@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
bdumbletond6,wyx78&,Berte Dumbleton,bdumbletond6@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
bdumphriesqw,jP3X2thyZo1|A,Belva Dumphries,bdumphriesqw@edu.com,Portugal,no,Femenino,Soltero,si,no,no,5.0
bdurham6u,hX7nDZro}2#,Brandais Durham,bdurham6u@edu.com,Portugal,no,Masculino,Soltero,no,si,no,3.0
bdymondab,fzu77?E7,Brent Dymond,bdymondab@edu.com,Portugal,no,Femenino,Divorciado,no,si,no,3.0
beassong6,lP4x@erblFRZ!g,Bettye Easson,beassong6@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
bebbensh6,iG8|K$!5K,Berkley Ebbens,bebbensh6@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
beberdt43,kF5jZU~DPoRlso,Bjorn Eberdt,beberdt43@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
beddiesr0,ruf83,Berna Eddies,beddiesr0@edu.com,Portugal,no,Masculino,Casado,no,no,no,3.0
benric1q,ksz74dy$r,Bo Enric,benric1q@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
bescolme4l,eU8OP#x>1I,Brandtr Escolme,bescolme4l@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bettery9x,bkm78@C,Barbee Ettery,bettery9x@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
bewestacenl,pW7vi4L_F|,Betteanne Ewestace,bewestacenl@edu.com,Portugal,no,Masculino,Soltero,no,no,no,6.0
bfancutt31,nF4lm{>!?KQ.gr,Bethena Fancutt,bfancutt31@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
bfarleighqr,eB8APDBdq.eBK5,Benedick Farleigh,bfarleighqr@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
bfarnin61,iF5R7W?~B#)_m,Bastien Farnin,bfarnin61@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
bfelipeb,pin54m|a,Byrann felip,bfelipeb@edu.com,Portugal,no,Femenino,Casado,si,no,no,0.0
bflowittgr,uup17$Pj,Bonita Flowitt,bflowittgr@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
bfolk71,fnl32mPT<,Barby Folk,bfolk71@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bfowldsq,vH87N4Oj=,Bordie Fowlds,bfowldsq@edu.com,Portugal,si,Femenino,Soltero,no,no,si,3.0
bfreire5r,fkl20,Benedicto Freire,bfreire5r@edu.com,Portugal,no,Femenino,Soltero,no,si,si,8.0
bgallicoka,knd99,Bailey Gallico,bgallicoka@edu.com,Portugal,no,Masculino,Soltero,si,si,no,5.0
bgascar8n,nN5$UHx0Y,Bunny Gascar,bgascar8n@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
bgerringb3,fM157o=ja><9,Bat Gerring,bgerringb3@edu.com,Portugal,no,Masculino,Casado,si,no,no,3.0
bguyotfu,xR0E*CZvCa,Blane Guyot,bguyotfu@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bhallstonegy,dnx65ZpG,Beaufort Hallstone,bhallstonegy@edu.com,Portugal,no,Femenino,Soltero,si,si,si,9.0
bharber2m,pT9lP~zxFQ&,Brander Harber,bharber2m@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
bharderbm,tM1d8zJ|,Bendick Harder,bharderbm@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bhasneyop,bei29ODo,Bridgette Hasney,bhasneyop@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bhassalloi,aD21&ja54Fe(~9,Bertrand Hassall,bhassalloi@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bhastelowhr,mso11,Bert Hastelow,bhastelowhr@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
bhayden3g,uG7EeO(7kiR~,Bucky Hayden,bhayden3g@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
bhearthfieldgi,sZ0LGg14L,Beverlie Hearthfield,bhearthfieldgi@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
bheatherington3i,nA5A*c(s=,Bernetta Heatherington,bheatherington3i@edu.com,Portugal,no,Femenino,Soltero,si,no,si,0.0
bheistermann7z,jW2s!.#W,Bob Heistermann,bheistermann7z@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
bhortopja,uX8Nw(d712,Belva Hortop,bhortopja@edu.com,Portugal,no,Femenino,Soltero,no,no,si,2.0
bhoweyip,kS2wiBjs=zPK,Bernelle Howey,bhoweyip@edu.com,Portugal,no,Femenino,Soltero,si,si,si,0.0
bhudelc4,tN6zY{3G,Brian Hudel,bhudelc4@edu.com,Turqu?a,no,Femenino,Soltero,si,no,no,2.0
bhugonnet9a,wK08A2ppC94eBto,Bettina Hugonnet,bhugonnet9a@edu.com,Portugal,no,Femenino,Soltero,no,no,no,2.0
bhukek2,aW1Zq~b,Budd Huke,bhukek2@edu.com,Portugal,no,Femenino,Soltero,no,no,si,2.0
bhurdmana6,zZ5sN{+(v9I,Boothe Hurdman,bhurdmana6@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
binglestonld,sN63S5hqO?JHt,Bonnee Ingleston,binglestonld@edu.com,Portugal,no,Masculino,Soltero,si,no,no,0.0
